model_ppg1.acq
0.5 msec/sample
3 channels
RSP, X, RSPEC-R
Volts
PPG, X, PPGED-R
Volts
ECG, Y, RSPEC-R
mV
CH1	CH2	CH13	
244685	244685	244685	
6.75385	-0.0411987	0.000762939	
6.75629	-0.0402832	0.000457764	
6.76178	-0.0405884	0.000152588	
6.76392	-0.0408936	0.00106812	
6.76392	-0.0411987	0.000152588	
6.76483	-0.0408936	-0.000152588	
6.76422	-0.0405884	0.000305176	
6.76453	-0.0405884	0.000305176	
6.76392	-0.0408936	0.000152588	
6.76636	-0.039978	0.000152588	
6.77094	-0.0408936	-0.000152588	
6.77338	-0.0405884	0.000457764	
6.77368	-0.0405884	0.000457764	
6.77338	-0.0411987	0.00198364	
6.77338	-0.039978	0.000305176	
6.77399	-0.0405884	0.000152588	
6.77429	-0.0411987	0.000610352	
6.77399	-0.0405884	0.000762939	
6.77368	-0.0405884	0.000457764	
6.77368	-0.039978	0.000152588	
6.77368	-0.0402832	0	
6.77551	-0.0405884	0.000915527	
6.78162	-0.0408936	-0.00106812	
6.78406	-0.0402832	0.000762939	
6.78345	-0.0439453	0.000610352	
6.78375	-0.0448608	0.000915527	
6.78345	-0.0454712	0.000610352	
6.78436	-0.045166	0.000610352	
6.78436	-0.0457764	0.000305176	
6.78619	-0.0454712	0.000610352	
6.79108	-0.045166	0.000610352	
6.79352	-0.0457764	0.000610352	
6.79352	-0.0454712	-0.00106812	
6.79321	-0.0454712	0.000152588	
6.79352	-0.045166	0.000305176	
6.79474	-0.0457764	0.000305176	
6.79413	-0.045166	0.000152588	
6.79352	-0.0457764	0.000152588	
6.79443	-0.0448608	0.000305176	
6.79382	-0.045166	0.000457764	
6.79352	-0.0448608	0.000762939	
6.79565	-0.045166	0.000457764	
6.80084	-0.0454712	0.000152588	
6.80328	-0.0457764	0.00106812	
6.80328	-0.045166	0.000305176	
6.80389	-0.045166	-0.000305176	
6.80328	-0.045166	0.000305176	
6.80389	-0.0460815	0	
6.80328	-0.0460815	0.000457764	
6.80511	-0.0457764	0.000457764	
6.81183	-0.0482178	0.000457764	
6.81274	-0.0506592	0.000152588	
6.81396	-0.0500488	0.000152588	
6.81335	-0.0500488	0.00183105	
6.81427	-0.0500488	0.000762939	
6.81274	-0.050354	0.000457764	
6.81274	-0.0506592	0.000457764	
6.81305	-0.0509644	0.000762939	
6.81305	-0.0506592	0.000610352	
6.81305	-0.0506592	0.000152588	
6.81305	-0.0506592	-0.000305176	
6.81519	-0.050354	0.000762939	
6.82068	-0.0506592	-0.000610352	
6.82281	-0.0497437	0.00106812	
6.82373	-0.050354	0.000305176	
6.82343	-0.0506592	0.000762939	
6.82312	-0.050354	0.000305176	
6.82281	-0.0497437	0.000915527	
6.82312	-0.0506592	0.000457764	
6.82556	-0.0506592	0.000762939	
6.83167	-0.0506592	0.000457764	
6.83258	-0.0500488	0.000610352	
6.83319	-0.0531006	-0.0012207	
6.8335	-0.0552368	0	
6.83319	-0.0546265	0.000305176	
6.83289	-0.0552368	0.000152588	
6.8338	-0.055542	0.000152588	
6.83258	-0.0558472	-0.000152588	
6.83319	-0.0552368	0.000305176	
6.83319	-0.0552368	0.000610352	
6.83319	-0.0549316	0.000915527	
6.83502	-0.0552368	0.000152588	
6.84082	-0.055542	0.000305176	
6.84265	-0.0552368	0.00106812	
6.84326	-0.0546265	0.000152588	
6.84326	-0.0558472	-0.000305176	
6.84265	-0.055542	0.000152588	
6.84357	-0.0549316	0	
6.84357	-0.0552368	0.000305176	
6.84601	-0.0561523	0.000610352	
6.85028	-0.0546265	0.000305176	
6.85242	-0.0582886	0.000457764	
6.85242	-0.0601196	0.000457764	
6.85303	-0.06073	0.00198364	
6.85242	-0.0604248	0.000610352	
6.85303	-0.0601196	0.000305176	
6.85333	-0.0601196	0.000457764	
6.85303	-0.0601196	0.000457764	
6.85303	-0.0601196	0.000152588	
6.85333	-0.0598145	0.000152588	
6.85272	-0.0601196	0	
6.85608	-0.06073	0.000457764	
6.86066	-0.0601196	-0.000152588	
6.86249	-0.0598145	0.000762939	
6.86279	-0.0598145	0.000457764	
6.86249	-0.0598145	0.000762939	
6.86249	-0.0595093	0.000610352	
6.86249	-0.0604248	0.000762939	
6.8634	-0.0598145	0.000152588	
6.86432	-0.0637817	0.000762939	
6.87073	-0.0650024	0.000762939	
6.87256	-0.0650024	0.000305176	
6.87256	-0.0650024	-0.00106812	
6.87317	-0.065918	0.000152588	
6.87225	-0.0650024	0.000305176	
6.87317	-0.0650024	0.000305176	
6.87225	-0.0653076	0	
6.87256	-0.0656128	-0.000305176	
6.87286	-0.0650024	0.000457764	
6.87225	-0.0650024	0.000762939	
6.87256	-0.0646973	0.000610352	
6.875	-0.0653076	0.000457764	
6.87958	-0.0650024	0	
6.88263	-0.0646973	0.00137329	
6.88293	-0.0650024	0.000152588	
6.88232	-0.0656128	-0.000152588	
6.88232	-0.067749	-0.000305176	
6.88232	-0.0698853	0	
6.88263	-0.0708008	0.000457764	
6.88385	-0.0698853	0.000305176	
6.88629	-0.0701904	0.000152588	
6.8869	-0.0698853	0.000152588	
6.88751	-0.0698853	0.000457764	
6.88873	-0.0698853	0.00167847	
6.89117	-0.0704956	0.000610352	
6.89178	-0.0704956	0.000152588	
6.8924	-0.0692749	0.000610352	
6.89178	-0.0695801	0.000305176	
6.8924	-0.0698853	0.000457764	
6.8924	-0.0701904	0.000305176	
6.89209	-0.0698853	0.000305176	
6.89362	-0.0701904	0.000152588	
6.89636	-0.0698853	-0.000305176	
6.89758	-0.0695801	0.000457764	
6.89758	-0.0732422	0.000457764	
6.89758	-0.0747681	0.00106812	
6.89728	-0.0741577	0.000457764	
6.89758	-0.0744629	0.000915527	
6.89697	-0.0750732	0.000457764	
6.8985	-0.0747681	0.000305176	
6.90125	-0.0753784	0.000457764	
6.90308	-0.0747681	0.000610352	
6.90186	-0.0750732	-0.00106812	
6.90338	-0.0753784	0.000305176	
6.90582	-0.0747681	0	
6.90735	-0.0750732	0	
6.90704	-0.0747681	0	
6.90735	-0.0750732	0	
6.90674	-0.0744629	0.000152588	
6.90735	-0.0756836	0.000610352	
6.90704	-0.0747681	0.000915527	
6.90948	-0.0756836	0.000457764	
6.91467	-0.078125	-0.000305176	
6.91711	-0.0793457	0.0012207	
6.91742	-0.0799561	0.000305176	
6.91711	-0.0796509	-0.000152588	
6.91711	-0.0799561	-0.000152588	
6.91681	-0.0796509	0.000457764	
6.91711	-0.0799561	0	
6.91956	-0.0793457	0.000305176	
6.92444	-0.0805664	0.000152588	
6.92627	-0.0802612	0.000610352	
6.92688	-0.0799561	0	
6.92688	-0.0802612	0.00183105	
6.92719	-0.0799561	0.000305176	
6.92657	-0.0796509	0.000762939	
6.92719	-0.0802612	0.000610352	
6.92688	-0.0796509	0.000457764	
6.92719	-0.0793457	0.000305176	
6.92688	-0.0802612	0.000152588	
6.92688	-0.0802612	0	
6.92871	-0.083313	0.000610352	
6.9339	-0.0842285	-0.000152588	
6.93665	-0.085144	0.000610352	
6.93634	-0.0836182	0.000915527	
6.93634	-0.0848389	0.000457764	
6.93695	-0.0845337	0.000762939	
6.93756	-0.0845337	0.000457764	
6.93726	-0.0842285	0.000457764	
6.93848	-0.0842285	0.000915527	
6.94061	-0.0839233	0.000457764	
6.94092	-0.0848389	0.000457764	
6.94214	-0.085144	-0.00106812	
6.94214	-0.085144	-0.000152588	
6.94153	-0.0842285	0.000152588	
6.94214	-0.085144	0.000457764	
6.94214	-0.0842285	0.000152588	
6.94244	-0.0848389	0	
6.94519	-0.0836182	0.000457764	
6.94672	-0.0845337	0.000610352	
6.94611	-0.0854492	0.000457764	
6.94763	-0.0845337	0.000305176	
6.95038	-0.0875854	-0.000152588	
6.95129	-0.0897217	0.0012207	
6.9519	-0.0897217	0.000152588	
6.95129	-0.0894165	-0.000152588	
6.9516	-0.0897217	-0.000152588	
6.95251	-0.0897217	0.000457764	
6.9516	-0.0891113	0.000152588	
6.95313	-0.0897217	0.000457764	
6.95923	-0.0897217	0.000152588	
6.96075	-0.0894165	0.000610352	
6.96136	-0.0894165	0	
6.96167	-0.0894165	0.00152588	
6.96167	-0.0894165	0.000610352	
6.96136	-0.0894165	0.000457764	
6.96106	-0.0900269	0.000457764	
6.96167	-0.0897217	0.000457764	
6.96198	-0.0894165	0.000305176	
6.96167	-0.0894165	0.000457764	
6.96106	-0.0894165	-0.000152588	
6.96259	-0.0897217	0.000762939	
6.96533	-0.0900269	-0.000457764	
6.96594	-0.0900269	0.000305176	
