model_ppg1.acq
0.5 msec/sample
3 channels
RSP, X, RSPEC-R
Volts
PPG, X, PPGED-R
Volts
ECG, Y, RSPEC-R
mV
CH1	CH2	CH13	
242344	242344	242344	
5.64606	0.915222	0.000762939	
5.64758	0.913086	0.000152588	
5.64972	0.910645	0.000152588	
5.64911	0.908203	-0.000152588	
5.65002	0.905151	0.000152588	
5.64911	0.904541	0.000305176	
5.64911	0.901184	0.000152588	
5.64911	0.900574	0	
5.64941	0.898132	0.000305176	
5.65063	0.895691	0.0012207	
5.65308	0.893555	0.0012207	
5.6543	0.891724	0.000762939	
5.65399	0.888367	0.000457764	
5.65491	0.88623	0.000457764	
5.6546	0.883484	0.000457764	
5.6543	0.881958	0.000762939	
5.65399	0.879517	0.000152588	
5.6546	0.87677	0.000610352	
5.65521	0.873718	0.000610352	
5.65826	0.870972	0.000457764	
5.65948	0.86853	0.000305176	
5.65948	0.867004	0.000457764	
5.65918	0.863647	0.000610352	
5.65948	0.861816	0.000915527	
5.65948	0.859375	0.000610352	
5.65918	0.857239	0.000457764	
5.65918	0.854492	0.000457764	
5.6604	0.852051	0.000457764	
5.66284	0.848999	0.000610352	
5.66345	0.847168	-0.000457764	
5.66467	0.844116	-0.000152588	
5.66437	0.840149	-0.000305176	
5.66467	0.836792	0.000457764	
5.66467	0.834351	0	
5.66376	0.83252	0.000305176	
5.66528	0.830078	0.000305176	
5.66803	0.826721	0.000457764	
5.66925	0.823975	0.000610352	
5.66925	0.819702	0.000457764	
5.66925	0.817871	0.000457764	
5.66986	0.814819	0.000457764	
5.66895	0.812683	0	
5.66864	0.810242	0.000152588	
5.67017	0.805664	-0.000152588	
5.67261	0.802917	0.000152588	
5.67383	0.799866	0.000305176	
5.67413	0.795288	-0.000152588	
5.67444	0.793152	0	
5.67413	0.78949	0.000152588	
5.67352	0.787964	0.000762939	
5.67505	0.785522	0.0012207	
5.67749	0.781555	0.000762939	
5.67902	0.778503	0.000762939	
5.67902	0.775452	0.000610352	
5.67902	0.77179	0.00106812	
5.67902	0.768738	0.000457764	
5.67871	0.765381	0	
5.67902	0.760803	0	
5.67932	0.758667	0.000305176	
5.68359	0.756226	0.000457764	
5.6839	0.751343	0.000152588	
5.68359	0.74707	0.000457764	
5.68359	0.744324	0.000610352	
5.68359	0.741577	0.00106812	
5.6842	0.736694	0.000915527	
5.68481	0.734253	0.000305176	
5.68817	0.730896	0.000762939	
5.68848	0.727234	0.000305176	
5.68787	0.723572	0.000457764	
5.68787	0.722351	-0.000152588	
5.68848	0.717163	-0.000457764	
5.68939	0.71228	0.000305176	
5.69	0.709839	0.000457764	
5.69214	0.706482	-0.000152588	
5.69336	0.702209	0	
5.69458	0.697327	0.000305176	
5.69397	0.69519	0.000762939	
5.69427	0.692444	0.000610352	
5.69519	0.688477	0.000457764	
5.69702	0.684509	0.000305176	
5.69824	0.681763	0.000457764	
5.69855	0.678101	0	
5.69855	0.673218	-0.000152588	
5.69855	0.670166	-0.000152588	
5.69946	0.667419	0	
5.69977	0.663757	0.000762939	
5.70282	0.657959	0.000305176	
5.70313	0.653687	0.000457764	
5.70313	0.65033	0.000152588	
5.70343	0.647583	0.000915527	
5.70343	0.643311	0.00152588	
5.70496	0.639038	0.000457764	
5.7077	0.635681	0.000305176	
5.70831	0.632935	0.000457764	
5.70862	0.628662	0.000762939	
5.70801	0.623779	0.000762939	
5.70831	0.621643	0.000610352	
5.70923	0.618896	0.000152588	
5.71198	0.614319	0.000762939	
5.71289	0.609436	0.000457764	
5.7135	0.604248	0.000305176	
5.7132	0.602112	0.000457764	
5.7135	0.598145	0.000305176	
5.71472	0.594482	0.00106812	
5.71777	0.59021	0.000762939	
5.71808	0.585327	0.000762939	
5.71808	0.582581	0.000762939	
5.71808	0.578918	0.000457764	
5.71838	0.574646	0.000457764	
5.71899	0.569763	-0.000305176	
5.72266	0.564575	-0.000305176	
5.72266	0.562439	-0.000152588	
5.72327	0.559692	0.000305176	
5.72296	0.55481	0.000305176	
5.72296	0.550537	0.000305176	
5.72418	0.545349	0.000305176	
5.72693	0.542908	0.000610352	
5.72784	0.539856	0.000610352	
5.72754	0.535278	0.000457764	
5.72876	0.531311	0.000457764	
5.72784	0.526123	0.000610352	
5.72937	0.523071	0.000457764	
5.73181	0.52063	0	
5.73242	0.516052	-0.000305176	
5.73273	0.510559	0.000152588	
5.73303	0.505981	0.000152588	
5.73242	0.50354	0.000152588	
5.73425	0.501099	0.000457764	
5.737	0.496521	0.000152588	
5.7373	0.491943	0.000610352	
5.73853	0.487061	0.00167847	
5.73853	0.484314	0.000762939	
5.73914	0.481262	0.000762939	
5.74219	0.47699	0.000457764	
5.74249	0.471802	0.000457764	
5.74341	0.467529	0.00106812	
5.74341	0.462341	0	
5.7431	0.4599	0.000152588	
5.74432	0.456543	0.000457764	
5.74738	0.452271	0.000305176	
5.74768	0.447388	0.000305176	
5.7486	0.443115	0.000305176	
5.74768	0.440369	0.000457764	
5.7486	0.437317	0.000915527	
5.75165	0.43335	0.000610352	
5.75317	0.428162	0.000457764	
5.75317	0.423584	0.00106812	
5.75287	0.420227	0.000457764	
5.7547	0.417786	0.000457764	
5.75684	0.412903	-0.000152588	
5.75775	0.408325	-0.000610352	
5.75806	0.403442	0	
5.75775	0.398254	0.000305176	
5.75745	0.396118	0.000152588	
5.75897	0.393066	0.000305176	
5.76141	0.388794	0.000152588	
5.76294	0.384521	0.000915527	
5.76294	0.379028	0.000915527	
5.76263	0.376587	0.000152588	
5.76416	0.37384	0.000305176	
5.7666	0.368652	0.000610352	
5.76752	0.364075	0.000305176	
5.76752	0.359497	0.000457764	
5.76752	0.35675	-0.000152588	
5.76843	0.353088	0.000152588	
5.77118	0.349426	0.000457764	
5.77179	0.344849	0.000305176	
5.77209	0.339966	0.000457764	
5.77271	0.337219	0.000152588	
5.77362	0.334167	0.000915527	
5.77606	0.329895	0.00137329	
5.77759	0.325012	0.000762939	
5.77789	0.321655	0.000152588	
5.77759	0.319519	0.000457764	
5.7785	0.314941	0.000915527	
5.78064	0.310364	0.000762939	
5.78247	0.304871	0.000305176	
5.78247	0.302734	0.000457764	
5.78278	0.299683	0.000457764	
5.78308	0.295715	0.000305176	
5.78644	0.291443	0.000152588	
5.78735	0.288391	0.000457764	
5.78766	0.285034	0.000610352	
5.78705	0.281372	0.0012207	
5.78827	0.276184	0.000610352	
5.79163	0.271606	0.000457764	
5.79193	0.26886	0.000762939	
5.79193	0.265503	0.000152588	
5.79254	0.261841	0.000915527	
5.79346	0.255127	0	
5.7959	0.253296	-0.000457764	
5.79681	0.251465	0	
5.79712	0.246277	0.000152588	
5.79712	0.241699	0	
5.79834	0.238953	0.000152588	
5.80109	0.236816	0.000305176	
5.802	0.231934	0.000610352	
