model_ppg1.acq
0.5 msec/sample
3 channels
RSP, X, RSPEC-R
Volts
PPG, X, PPGED-R
Volts
ECG, Y, RSPEC-R
mV
CH1	CH2	CH13	
245455	245455	245455	
4.88556	-0.161438	0.000610352	
4.88525	-0.162964	-0.000152588	
4.88159	-0.162659	0	
4.88129	-0.162659	0.000152588	
4.88068	-0.163879	0.000457764	
4.88068	-0.166016	0.000305176	
4.88037	-0.168457	0.000305176	
4.88037	-0.167847	0.00106812	
4.88037	-0.167847	0.0012207	
4.88037	-0.168762	0.000457764	
4.88098	-0.171814	0.000762939	
4.88098	-0.172729	0.000915527	
4.88098	-0.172424	0.000610352	
4.88068	-0.172729	0.00106812	
4.88098	-0.172424	0	
4.88037	-0.17395	-0.000305176	
4.88068	-0.176697	0	
4.88037	-0.177612	0.000457764	
4.88007	-0.177612	0.000457764	
4.88068	-0.177612	0.000610352	
4.88098	-0.178528	0.000305176	
4.88007	-0.181274	0.000762939	
4.88098	-0.1828	0.000762939	
4.88098	-0.182495	0.000610352	
4.88098	-0.182495	0.000305176	
4.88098	-0.182495	0.000457764	
4.88068	-0.183105	0	
4.88037	-0.186157	0.000305176	
4.88007	-0.187988	0	
4.88129	-0.187378	0.000152588	
4.88098	-0.187988	-0.000152588	
4.88068	-0.187683	0.000305176	
4.88037	-0.188599	0.000152588	
4.88037	-0.191956	-0.000152588	
4.88037	-0.192566	0.000457764	
4.88037	-0.192261	0.0012207	
4.88037	-0.191956	0.000610352	
4.88129	-0.192871	0.000457764	
4.88068	-0.192871	0.000762939	
4.88007	-0.195923	0.000152588	
4.88037	-0.197754	0.000610352	
4.88037	-0.197449	0.000305176	
4.87976	-0.197144	0.000457764	
4.88037	-0.197754	0.000152588	
4.88068	-0.198364	0.000457764	
4.88098	-0.201416	0.000152588	
4.88098	-0.202332	-0.000152588	
4.88068	-0.202637	0.000915527	
4.88068	-0.202026	0.00137329	
4.88068	-0.201721	0.000762939	
4.88068	-0.203857	0.000762939	
4.88007	-0.205994	0.000610352	
4.88068	-0.20752	0.000457764	
4.88068	-0.206909	0.000457764	
4.88037	-0.206909	0.000457764	
4.88037	-0.207214	-0.000305176	
4.88037	-0.207825	-0.000305176	
4.88098	-0.210876	0.000305176	
4.88068	-0.211792	0.000152588	
4.88068	-0.212097	0.000305176	
4.88129	-0.212402	0.000305176	
4.88068	-0.211487	0.000610352	
4.88068	-0.213928	0.000457764	
4.88007	-0.215759	0.000457764	
4.88007	-0.216675	0.000305176	
4.88129	-0.21698	0.000610352	
4.88068	-0.217285	0.000305176	
4.88068	-0.21698	0	
4.88037	-0.217285	-0.000152588	
4.88098	-0.217896	-0.000305176	
4.88068	-0.221252	0	
4.88068	-0.221863	-0.000152588	
4.88068	-0.221558	0	
4.88037	-0.221863	0	
4.88159	-0.222168	0.000457764	
4.88068	-0.223083	0.0012207	
4.88037	-0.226135	0.000762939	
4.88037	-0.226746	0.000610352	
4.88007	-0.226746	0.000915527	
4.88037	-0.226746	0.000305176	
4.88007	-0.226746	0.000610352	
4.88007	-0.227051	0	
4.88037	-0.227661	0.000305176	
4.88129	-0.230713	0.000305176	
4.88129	-0.231934	0.000762939	
4.88098	-0.231323	0.000610352	
4.88037	-0.231934	0.000152588	
4.88098	-0.231628	0.000457764	
4.88007	-0.231323	0.00137329	
4.88037	-0.232849	0.000762939	
4.88129	-0.234985	0.000610352	
4.88068	-0.236206	0.000457764	
4.88037	-0.236206	0.000915527	
4.88068	-0.236206	0.000915527	
4.88098	-0.236206	0.000762939	
4.88159	-0.237427	-0.000152588	
4.88037	-0.239868	-0.000610352	
4.88037	-0.241699	0.000457764	
4.88098	-0.241394	0.000305176	
4.88037	-0.241699	0.000610352	
4.88037	-0.241699	0.000305176	
4.88068	-0.241089	0.000762939	
4.88037	-0.242615	0.000762939	
4.88037	-0.244751	0.000457764	
4.88068	-0.245972	0.000152588	
4.88068	-0.246887	0.000457764	
4.88068	-0.247498	0.000305176	
4.88037	-0.245972	-0.000152588	
4.88129	-0.247192	-0.000152588	
4.88068	-0.246887	0.000152588	
4.88068	-0.250549	0.000152588	
4.88037	-0.250549	0.000457764	
4.88037	-0.251465	0.000152588	
4.88068	-0.25116	0.000152588	
4.88129	-0.251465	0.000762939	
4.88037	-0.25116	0.00152588	
4.88037	-0.25238	0.0012207	
4.88037	-0.255127	0.000457764	
4.88007	-0.255737	0.000762939	
4.88007	-0.255737	0.000457764	
4.88007	-0.256042	0.000457764	
4.88007	-0.256042	0.000152588	
4.88068	-0.256348	0.000152588	
4.88037	-0.256958	0.000152588	
4.88007	-0.26001	0.000305176	
4.88068	-0.260925	0.000457764	
4.88037	-0.260925	0.000305176	
4.88007	-0.261536	0.000610352	
4.88068	-0.260925	0.00137329	
4.88068	-0.26123	0.000915527	
4.88068	-0.260315	0.000762939	
4.88037	-0.262451	0.000915527	
4.88068	-0.264587	0.000610352	
4.88037	-0.265503	0.000762939	
4.88098	-0.265808	0.000305176	
4.88068	-0.266418	-0.000305176	
4.88098	-0.265503	-0.000457764	
4.88068	-0.265808	0.000457764	
4.88098	-0.266418	0.000305176	
4.88068	-0.269775	0.000305176	
4.88037	-0.270691	0.000305176	
4.88098	-0.270996	0.000762939	
4.88068	-0.270996	0.000610352	
4.88037	-0.270691	0.000610352	
4.88098	-0.270691	0.000305176	
4.88068	-0.271912	0.000305176	
4.88068	-0.274658	0.000305176	
4.88098	-0.275574	0.000457764	
4.88098	-0.275574	-0.000152588	
4.88098	-0.275879	0	
4.88068	-0.276184	0.000152588	
4.88098	-0.276489	0.000305176	
4.88129	-0.276794	0.000305176	
4.88068	-0.279236	0.000305176	
4.88068	-0.280457	0.000457764	
4.88098	-0.280762	0.000915527	
4.88068	-0.281067	0.00106812	
4.88098	-0.281372	0.000152588	
4.88037	-0.281372	0.000762939	
4.88068	-0.281372	0.000457764	
4.88068	-0.281372	0.000610352	
4.88098	-0.284424	0.000152588	
4.88129	-0.285339	0	
4.88007	-0.28595	0.000152588	
4.88068	-0.28595	0.000305176	
4.88068	-0.285339	0.000762939	
4.88129	-0.285645	0	
4.88068	-0.28656	0.000915527	
4.88037	-0.289307	0.00152588	
4.87976	-0.290222	0.000762939	
4.88037	-0.290527	0.000610352	
4.88037	-0.289917	0.000762939	
4.88098	-0.290222	0.000762939	
4.88129	-0.290833	0.000610352	
4.88068	-0.291443	0.000457764	
4.88037	-0.294495	-0.000305176	
4.88037	-0.294495	-0.000305176	
4.88129	-0.29541	0.000305176	
4.88098	-0.29541	0.000457764	
4.88037	-0.296021	0.000152588	
4.88068	-0.295105	0.000457764	
4.88037	-0.2948	0.000610352	
4.88098	-0.296021	0.000457764	
4.88037	-0.299377	0.000610352	
4.87976	-0.300598	0.000152588	
4.88098	-0.300903	0.000762939	
4.88129	-0.300903	0	
4.8819	-0.301208	0.000152588	
4.88464	-0.300598	-0.000305176	
4.88556	-0.301208	0.000305176	
4.88556	-0.30426	0.000305176	
4.88525	-0.305786	0.000152588	
4.88556	-0.305176	0.000152588	
4.88586	-0.306396	0	
4.88586	-0.305176	0.000610352	
4.88586	-0.305176	0.0012207	
4.88556	-0.305176	0.000762939	
4.88434	-0.305786	0.000610352	
4.88617	-0.309143	0.000457764	
4.88617	-0.310059	0.000457764	
4.88525	-0.310364	0.000762939	
4.88495	-0.310669	0.000457764	
4.88586	-0.310059	0.000152588	
4.88525	-0.310669	0.000305176	
4.88586	-0.311279	0.000152588	
4.88525	-0.31311	0.000152588	
4.88586	-0.314636	0.000457764	
4.88586	-0.314331	0.000610352	
4.88556	-0.314636	0.000915527	
4.88525	-0.314941	0.000915527	
4.88586	-0.314636	0.000762939	
4.88525	-0.314026	0.000915527	
4.88556	-0.315552	0.000915527	
4.88525	-0.318298	0.000762939	
4.88525	-0.319214	0.00106812	
4.88556	-0.319824	-0.000152588	
4.88586	-0.319519	-0.000305176	
4.88586	-0.319824	0.000152588	
4.88556	-0.319519	0.000762939	
4.88556	-0.32074	0.000457764	
4.88556	-0.323792	0.000305176	
4.88525	-0.324402	0.000762939	
4.88525	-0.324402	0.000457764	
4.88586	-0.324707	0.000610352	
4.88556	-0.325317	0.000305176	
4.88586	-0.325012	0.000762939	
4.88556	-0.324707	0.000305176	
4.88525	-0.325623	0	
4.88525	-0.328064	0	
4.88525	-0.32959	0.000305176	
4.88495	-0.3302	0	
4.88586	-0.329285	0	
4.88525	-0.32959	0.000305176	
4.88525	-0.329895	0.000152588	
4.88556	-0.330811	0.000152588	
4.88556	-0.333252	0.00106812	
4.88617	-0.334778	0.0012207	
4.88556	-0.334167	0.000305176	
4.88647	-0.334778	0.000305176	
4.88892	-0.334167	0.000762939	
4.88983	-0.334473	0.000762939	
4.89044	-0.334778	0.000152588	
4.89075	-0.335693	0.000152588	
4.89014	-0.338745	0.000305176	
4.89075	-0.339661	0.000610352	
4.89075	-0.339355	0.000305176	
4.89044	-0.340271	0.000152588	
4.89075	-0.339661	0.000457764	
4.89075	-0.339355	0.00106812	
4.89075	-0.340881	0.000152588	
4.89014	-0.343628	0.000762939	
4.89044	-0.344543	0.000610352	
4.89105	-0.343323	0.000762939	
4.88983	-0.344543	0.000762939	
4.89105	-0.344238	0.000457764	
4.89075	-0.344543	-0.000152588	
4.88983	-0.344238	-0.000457764	
4.89075	-0.345459	0.000152588	
4.89105	-0.3479	0.000915527	
4.89105	-0.348206	0	
4.89014	-0.349731	0.000152588	
4.89044	-0.348816	0.000610352	
4.89044	-0.348816	0.000457764	
4.89044	-0.348511	0.000610352	
4.89044	-0.349121	0.000305176	
4.89014	-0.350342	0.000610352	
4.88983	-0.353699	0.000457764	
4.89075	-0.354004	0.000457764	
4.89075	-0.354614	-0.000152588	
4.89014	-0.354309	0.000152588	
4.89075	-0.354614	0.000152588	
4.89014	-0.354004	0.000305176	
4.89075	-0.354309	0.000457764	
4.89044	-0.35553	0.000152588	
4.89044	-0.358276	0.000305176	
4.89044	-0.358887	0.0012207	
4.89075	-0.359192	0.000915527	
4.89136	-0.358887	0.000915527	
4.8938	-0.358582	0.000457764	
4.89471	-0.358582	0.000762939	
4.89563	-0.358582	0.000610352	
4.89471	-0.360107	0.000305176	
4.89532	-0.363159	0.000305176	
4.89532	-0.36377	0.000152588	
4.89471	-0.36377	0.000610352	
4.89532	-0.364075	0.000305176	
4.89563	-0.364685	0.000305176	
4.89563	-0.364075	0.000610352	
4.89532	-0.364075	0.0012207	
4.89502	-0.364075	0.000152588	
4.89532	-0.367737	0.000762939	
4.89563	-0.369263	0.000762939	
4.89594	-0.369263	0.000457764	
4.89563	-0.368652	0.00106812	
4.89594	-0.368958	0.000457764	
4.89502	-0.368958	-0.000457764	
4.89532	-0.368652	-0.000457764	
4.89563	-0.369873	0.000152588	
4.89532	-0.372925	0.000915527	
4.89563	-0.373535	0.000305176	
4.89594	-0.374146	0.000152588	
4.89563	-0.37384	0.000610352	
4.89532	-0.37384	0.000762939	
4.89532	-0.37384	0.000457764	
4.89471	-0.373535	0.000152588	
4.89502	-0.374756	0.000610352	
4.89563	-0.377502	0.000305176	
4.89502	-0.378723	0.000152588	
4.89532	-0.378113	0	
4.89532	-0.379028	0.000305176	
4.89563	-0.379028	0	
4.89594	-0.379333	0	
4.89563	-0.379028	0	
4.89624	-0.379639	0.000305176	
4.89899	-0.382996	0.000305176	
4.90051	-0.383911	0.00106812	
4.90021	-0.383606	0.000915527	
4.8999	-0.383911	0.000762939	
4.90051	-0.383911	0.000610352	
4.90021	-0.382996	0.000457764	
4.90082	-0.383301	0.000915527	
4.8999	-0.383301	0.000152588	
4.90021	-0.384521	0.000305176	
4.8999	-0.387878	0.000305176	
4.90082	-0.388489	0.000152588	
4.90051	-0.388184	0.000457764	
4.90051	-0.387878	0.000305176	
4.90051	-0.388794	0.000457764	
4.8999	-0.388489	0.00106812	
4.90051	-0.388489	0.000457764	
4.90051	-0.389099	0.000915527	
4.90021	-0.392456	0.000610352	
4.90051	-0.392761	0.000457764	
4.90051	-0.393677	0.000915527	
4.90112	-0.393677	0.000762939	
4.90021	-0.392761	-0.000457764	
4.90051	-0.393982	-0.000610352	
4.90112	-0.393982	0	
4.90082	-0.393982	0.000915527	
4.90021	-0.394592	0.000610352	
4.90021	-0.397644	0	
4.90021	-0.397644	0.000305176	
4.90021	-0.398254	0.000457764	
4.90021	-0.39856	0.000610352	
4.8999	-0.398254	0.000152588	
