model_ppg1.acq
0.5 msec/sample
3 channels
RSP, X, RSPEC-R
Volts
PPG, X, PPGED-R
Volts
ECG, Y, RSPEC-R
mV
CH1	CH2	CH13	
249687	249687	249687	
5.85175	0.288696	0.000152588	
5.85144	0.28717	0.000610352	
5.85205	0.287476	0.000305176	
5.8548	0.286255	0.000915527	
5.85602	0.283813	0.00106812	
5.85632	0.282593	0.000305176	
5.85632	0.281067	0.000457764	
5.85632	0.27832	0.000457764	
5.85632	0.276794	0.000305176	
5.85663	0.276489	0.000762939	
5.85632	0.273743	-0.000305176	
5.85571	0.272217	-0.000305176	
5.85602	0.271301	0	
5.85663	0.26825	0.000762939	
5.85602	0.267944	0.000152588	
5.85663	0.266418	0.000762939	
5.85663	0.264587	0.000305176	
5.85663	0.263062	0.000457764	
5.85754	0.262451	0.000457764	
5.85999	0.261841	0.000610352	
5.8609	0.259094	0.000305176	
5.8609	0.257568	0.000915527	
5.8606	0.256958	0.000305176	
5.86121	0.254517	0.000152588	
5.86121	0.253906	-0.000152588	
5.86151	0.250854	0.000152588	
5.86151	0.249329	0.000305176	
5.86151	0.247803	0.000152588	
5.86151	0.246887	0.000152588	
5.86151	0.244141	0.000457764	
5.8609	0.24231	0.000457764	
5.86151	0.242004	0.00152588	
5.8606	0.239258	0.000915527	
5.86121	0.238647	0.000152588	
5.86151	0.236816	0.000762939	
5.86182	0.234985	0.000762939	
5.86487	0.232849	0.000305176	
5.86578	0.233765	0.000305176	
5.86639	0.232239	-0.000152588	
5.8667	0.229492	0.000457764	
5.86639	0.228577	0	
5.8667	0.228271	0.000457764	
5.86609	0.224609	0.000610352	
5.86639	0.223999	0.000762939	
5.86639	0.222778	0.000610352	
5.86609	0.220032	0.000457764	
5.8667	0.218506	0.000457764	
5.86639	0.217896	0.000915527	
5.86639	0.214233	0.000152588	
5.86578	0.213623	0.000457764	
5.86639	0.212097	0	
5.8667	0.209656	0	
5.86975	0.209045	0	
5.87097	0.20874	0.000762939	
5.87067	0.20813	0.000457764	
5.87097	0.204163	0.000457764	
5.87036	0.203857	0.000305176	
5.87036	0.202942	0.000610352	
5.87158	0.200195	0.000457764	
5.87158	0.198669	0.000915527	
5.87158	0.198364	0.000305176	
5.87128	0.195313	0.000762939	
5.87097	0.193787	0.000457764	
5.87128	0.192566	0	
5.87097	0.19043	-0.000305176	
5.87067	0.188904	0.000152588	
5.87158	0.188293	0.000152588	
5.87067	0.184937	0.000152588	
5.87067	0.184326	0	
5.87128	0.184326	0.000457764	
5.87463	0.183105	0.000762939	
5.87585	0.180969	0.00137329	
5.87616	0.179138	0.000610352	
5.87585	0.178223	0.000152588	
5.87646	0.175781	0.000915527	
5.87646	0.174866	0.000152588	
5.87677	0.173645	0.000610352	
5.87677	0.171204	0.000152588	
5.87524	0.169067	0	
5.87646	0.169067	0.000305176	
5.87646	0.168152	0.000152588	
5.87555	0.1651	0	
5.87646	0.164185	0.000610352	
5.87616	0.163269	0.000610352	
5.87555	0.161133	0.000915527	
5.87616	0.159607	0.000457764	
5.87616	0.159302	0.000457764	
5.88013	0.158386	0.000457764	
5.88104	0.15564	0.000152588	
5.88165	0.155029	0.000762939	
5.88104	0.154114	-0.000305176	
5.88104	0.151367	0	
5.88074	0.149841	0.000457764	
5.88135	0.148926	0.000457764	
5.88135	0.146484	0	
5.88043	0.144653	0.000305176	
5.88104	0.144653	0.000305176	
5.88104	0.144043	0.000762939	
5.88135	0.140686	0.000610352	
5.88074	0.139771	0.000762939	
5.88043	0.140686	0.000152588	
5.88104	0.139465	0.000915527	
5.88104	0.136414	0.000457764	
5.88104	0.134888	0.000305176	
5.88135	0.134583	0	
5.88501	0.132141	0.000610352	
5.88593	0.130005	0.000152588	
5.88531	0.13092	0.000305176	
5.88623	0.129395	0.000152588	
5.88562	0.126648	0.000305176	
5.88562	0.126038	0.00106812	
5.88562	0.124817	0.00106812	
5.88562	0.124207	0.000915527	
5.88593	0.121765	0	
5.88623	0.12085	0.000610352	
5.88623	0.12085	0.000457764	
5.88623	0.119324	0.000610352	
5.88593	0.116577	0.000152588	
5.88623	0.115662	-0.000305176	
5.88623	0.115967	0.000457764	
5.88531	0.114136	0.000305176	
5.88562	0.111694	0.000457764	
5.88562	0.111084	0.000915527	
5.88715	0.111084	0.000610352	
5.8902	0.109863	0.00106812	
5.89081	0.107422	0.000457764	
5.8905	0.106201	0.000457764	
5.89111	0.106201	0.000762939	
5.89142	0.104675	0	
5.89111	0.101624	0.000457764	
5.89081	0.100708	-0.000305176	
5.8905	0.101013	-0.000305176	
5.8905	0.100098	0.000305176	
5.89111	0.0976563	0.000457764	
5.89081	0.0961304	0.000305176	
5.89081	0.0967407	0.000457764	
5.89142	0.0952148	0	
5.89081	0.0921631	0.000762939	
5.89111	0.0909424	0.000610352	
5.89081	0.0906372	0.000610352	
5.8905	0.0912476	0.000457764	
5.89111	0.0900269	0.00106812	
5.89172	0.0878906	0.000305176	
5.89417	0.0860596	-0.000152588	
5.89508	0.0869751	-0.000305176	
5.89508	0.0863647	0.000305176	
5.8963	0.0823975	0.000305176	
5.896	0.0814819	0	
5.89539	0.0814819	0	
5.8963	0.0811768	0.000305176	
5.896	0.0802612	0.000762939	
5.89539	0.0784302	0.0012207	
5.896	0.0769043	0.000152588	
5.896	0.0772095	0.000152588	
5.89539	0.0775146	0.000762939	
5.89661	0.0762939	0.000305176	
5.8963	0.0741577	0.000457764	
5.896	0.0726318	-0.000152588	
5.89661	0.0717163	-0.000152588	
5.896	0.0708008	0.000457764	
5.896	0.0680542	0	
5.89661	0.0668335	0.000305176	
5.89844	0.0674438	0.00106812	
5.90027	0.0674438	0.000305176	
5.90088	0.067749	0.00106812	
5.90118	0.0665283	0.000457764	
5.90088	0.0634766	0.000457764	
5.90179	0.062561	0.00106812	
5.89996	0.0622559	0.000610352	
5.90088	0.0619507	0.000457764	
5.90118	0.0613403	-0.000152588	
5.90057	0.0585938	-0.000152588	
5.90057	0.0576782	0.000457764	
5.90118	0.0570679	0.000457764	
5.90057	0.057373	0.000305176	
5.90088	0.0564575	0.000305176	
5.90057	0.0540161	0.000457764	
5.90088	0.0518799	0.000915527	
5.90088	0.0524902	0.000610352	
5.90057	0.0527954	0.000610352	
5.90057	0.0521851	0.000305176	
5.90118	0.0518799	0.000457764	
5.90485	0.0491333	0.000457764	
5.90576	0.0479126	-0.000152588	
5.90576	0.0473022	-0.000152588	
5.90576	0.0479126	0.000305176	
5.90546	0.0473022	0.000305176	
5.90546	0.0463867	0.000457764	
5.90546	0.0436401	0.000305176	
