model_ppg1.acq
0.5 msec/sample
3 channels
RSP, X, RSPEC-R
Volts
PPG, X, PPGED-R
Volts
ECG, Y, RSPEC-R
mV
CH1	CH2	CH13	
245681	245681	245681	
5.69336	-0.0354004	0.000457764	
5.69427	-0.0354004	0.000457764	
5.69397	-0.038147	0.000762939	
5.69427	-0.039978	0.000915527	
5.69336	-0.0408936	0	
5.69336	-0.0411987	0.000915527	
5.69427	-0.0405884	0.00106812	
5.69458	-0.0405884	0.000457764	
5.69366	-0.0405884	0.000610352	
5.69397	-0.039978	0.000610352	
5.69336	-0.0402832	-0.000305176	
5.69336	-0.0405884	-0.000305176	
5.69366	-0.0408936	0	
5.69366	-0.0405884	0.000610352	
5.69061	-0.0436401	-0.000915527	
5.68939	-0.0454712	0.000305176	
5.68848	-0.0460815	0.000610352	
5.68878	-0.0454712	0.000305176	
5.68939	-0.0457764	0.000610352	
5.68909	-0.0448608	0.000152588	
5.68909	-0.045166	0.000457764	
5.68939	-0.0460815	0.000762939	
5.68878	-0.0457764	0.000152588	
5.68909	-0.045166	0.000305176	
5.68878	-0.0454712	-0.000762939	
5.68878	-0.0460815	0.000457764	
5.68909	-0.0457764	0.000457764	
5.68878	-0.0454712	-0.000152588	
5.68939	-0.0485229	0.000610352	
5.68939	-0.050354	0	
5.68909	-0.0494385	0.000915527	
5.68909	-0.050354	0.00152588	
5.68939	-0.0500488	0.000915527	
5.68878	-0.0500488	0.000457764	
5.68939	-0.0506592	0.000152588	
5.68909	-0.0506592	0.00106812	
5.68878	-0.0500488	0.0012207	
5.68909	-0.0509644	0.000457764	
5.68909	-0.050354	-0.000152588	
5.68878	-0.050354	0.000610352	
5.68848	-0.0506592	0.000457764	
5.68878	-0.050354	0.000305176	
5.68878	-0.0524902	0.000610352	
5.68909	-0.0552368	0.00106812	
5.68848	-0.055542	-0.000152588	
5.68909	-0.0558472	0.000915527	
5.68878	-0.055542	0.0012207	
5.68909	-0.055542	0.000915527	
5.68848	-0.0552368	0.000610352	
5.68573	-0.0549316	0.000762939	
5.68359	-0.0558472	-0.000152588	
5.68451	-0.0558472	-0.000762939	
5.68451	-0.055542	0	
5.6842	-0.0552368	0.000152588	
5.6842	-0.055542	-0.000762939	
5.6842	-0.0552368	0.000457764	
5.68359	-0.0582886	0.000762939	
5.6842	-0.0601196	0.000610352	
5.6842	-0.06073	0.000457764	
5.68329	-0.0598145	-0.000152588	
5.6842	-0.0604248	0.000152588	
5.68451	-0.06073	0.000457764	
5.68359	-0.0601196	0	
5.6842	-0.0604248	-0.000152588	
5.6839	-0.0604248	-0.000762939	
5.6842	-0.0604248	0	
5.68359	-0.0610352	0.000305176	
5.68359	-0.06073	0.000457764	
5.6839	-0.0604248	0.000152588	
5.68359	-0.0598145	0.000762939	
5.68329	-0.0598145	0.00106812	
5.6839	-0.0601196	0.0012207	
5.6842	-0.062561	0.000915527	
5.68359	-0.0646973	0.000762939	
5.6839	-0.0653076	0.000152588	
5.6839	-0.0650024	0.0012207	
5.6842	-0.0653076	0.000610352	
5.68329	-0.0656128	0.000305176	
5.6839	-0.0653076	0	
5.68359	-0.0650024	0.000305176	
5.6839	-0.0650024	0.000152588	
5.6839	-0.0653076	0.000457764	
5.6839	-0.0650024	0.000610352	
5.6842	-0.0650024	0.0012207	
5.68359	-0.0650024	0	
5.6839	-0.0653076	0.00152588	
5.6839	-0.0653076	0.000305176	
5.6842	-0.0653076	0.000915527	
5.68359	-0.0650024	0.000457764	
5.68329	-0.0683594	0.000762939	
5.68146	-0.0695801	-0.000305176	
5.67902	-0.0698853	-0.000610352	
5.67902	-0.0695801	0	
5.67902	-0.0695801	0.000762939	
5.67871	-0.0701904	-0.000762939	
5.67871	-0.0695801	0.0012207	
5.67932	-0.0698853	0.000305176	
5.67902	-0.0698853	0.000305176	
5.67902	-0.0704956	0.000152588	
5.67932	-0.0695801	0.000305176	
5.67902	-0.0698853	0.000305176	
5.67963	-0.0704956	0.000305176	
5.67902	-0.0701904	0	
5.67902	-0.0704956	0.000152588	
5.67902	-0.0704956	-0.000762939	
5.67932	-0.0704956	0.000762939	
5.67902	-0.0726318	0.000305176	
5.67963	-0.0744629	-0.000152588	
5.67871	-0.0747681	0.000152588	
5.67902	-0.0747681	0	
5.67841	-0.0750732	0.00106812	
5.67902	-0.0753784	0.00152588	
5.67932	-0.0756836	0.000152588	
5.67902	-0.0750732	0.00106812	
5.67902	-0.0747681	-0.000152588	
5.67932	-0.0753784	0.00137329	
5.67963	-0.0750732	0.000762939	
5.67932	-0.0744629	0.000457764	
5.67871	-0.0750732	0.000305176	
5.67932	-0.0753784	0.000610352	
5.67841	-0.0741577	0.000305176	
5.67963	-0.0750732	0.000457764	
5.67932	-0.0747681	0.000152588	
5.67902	-0.0747681	0.0012207	
5.67902	-0.078125	-0.000152588	
5.67902	-0.0790405	0.00137329	
5.67871	-0.0787354	0.000610352	
5.67871	-0.0796509	0.000457764	
5.67902	-0.0799561	0.000762939	
5.67902	-0.0799561	0.000762939	
5.67871	-0.0793457	-0.000152588	
5.67871	-0.0799561	-0.000610352	
5.67902	-0.0796509	-0.000305176	
5.67932	-0.0802612	0.000457764	
5.67902	-0.0793457	-0.000457764	
5.67902	-0.0796509	0.000915527	
5.67932	-0.0796509	0	
5.67871	-0.0796509	0.000305176	
5.67841	-0.0793457	0.000457764	
5.67963	-0.0796509	0.000152588	
5.67932	-0.0802612	0.000305176	
5.67871	-0.0799561	0.000457764	
5.67871	-0.0793457	0.000152588	
5.67841	-0.0823975	0.000457764	
5.67902	-0.0848389	-0.00106812	
5.67932	-0.0842285	0.000762939	
5.67932	-0.0848389	0.000305176	
5.67871	-0.0842285	0.000152588	
5.67902	-0.0848389	0.000305176	
5.67932	-0.0842285	0.000457764	
5.67932	-0.0842285	0.00106812	
5.67871	-0.0839233	0.00137329	
5.67963	-0.0848389	0.000305176	
5.67841	-0.0848389	0.000762939	
5.67566	-0.0845337	0.000152588	
5.67474	-0.0848389	0.00167847	
5.67383	-0.085144	0.000457764	
5.67444	-0.085144	0.000305176	
5.67444	-0.0845337	0.000457764	
5.67413	-0.0845337	0.000305176	
5.67383	-0.0845337	0.000457764	
5.67383	-0.0848389	0.000305176	
5.67413	-0.0848389	0	
5.67413	-0.0875854	0.00106812	
5.67413	-0.0894165	0.000152588	
5.67413	-0.0900269	0.00137329	
5.67413	-0.0894165	0.000305176	
5.67383	-0.0897217	0.000762939	
5.67413	-0.090332	0.000457764	
5.67444	-0.0900269	0.000762939	
5.67383	-0.0894165	-0.000305176	
5.67383	-0.0894165	-0.000152588	
5.67352	-0.0894165	-0.000152588	
5.67444	-0.0897217	0.000915527	
5.67444	-0.0900269	-0.000610352	
5.67383	-0.0894165	0.000457764	
5.67474	-0.0900269	0.000457764	
5.67444	-0.0894165	0.000457764	
5.67444	-0.0897217	0.000457764	
5.67444	-0.0897217	0.000305176	
5.67383	-0.0897217	0.000457764	
5.67444	-0.0894165	0.000305176	
5.67413	-0.0897217	-0.000152588	
5.67352	-0.0897217	0.000305176	
5.67383	-0.0921631	-0.0012207	
5.67413	-0.0942993	0.000915527	
5.67474	-0.0942993	0.000152588	
5.67413	-0.0942993	0.000305176	
5.67413	-0.0949097	0.000305176	
5.67413	-0.0946045	0.000152588	
5.67505	-0.0942993	0.00106812	
5.67474	-0.0949097	0.00152588	
5.67444	-0.0946045	0.000457764	
5.67383	-0.0946045	0.000915527	
