model_ppg1.acq
0.5 msec/sample
3 channels
RSP, X, RSPEC-R
Volts
PPG, X, PPGED-R
Volts
ECG, Y, RSPEC-R
mV
CH1	CH2	CH13	
242750	242750	242750	
6.34979	-0.0161743	0.000915527	
6.3501	-0.017395	0.00106812	
6.34918	-0.0198364	0.000762939	
6.34949	-0.0204468	0.0012207	
6.3501	-0.0204468	0.000305176	
6.34979	-0.0210571	0.000762939	
6.34979	-0.020752	-0.000152588	
6.3501	-0.0213623	-0.000305176	
6.34979	-0.020752	0	
6.34949	-0.020752	0.000305176	
6.34979	-0.0210571	-0.000152588	
6.34979	-0.0216675	0.000305176	
6.34979	-0.0210571	0.000305176	
6.34949	-0.0210571	0.000915527	
6.3501	-0.0210571	0.000305176	
6.35315	-0.0213623	0.000305176	
6.35345	-0.020752	0.000457764	
6.35498	-0.020752	0.000610352	
6.35468	-0.022583	0.000152588	
6.35498	-0.0253296	-0.000152588	
6.35406	-0.0262451	-0.000457764	
6.35437	-0.0259399	0.000305176	
6.35406	-0.0259399	0.000457764	
6.35437	-0.0259399	0.000457764	
6.35406	-0.0262451	0	
6.35406	-0.0250244	0.000152588	
6.3559	-0.0259399	0.00137329	
6.35895	-0.0259399	0.0012207	
6.35986	-0.0259399	0.000610352	
6.35956	-0.0262451	0.000152588	
6.35956	-0.0253296	0.000915527	
6.35925	-0.0259399	0.000762939	
6.35925	-0.0259399	0.000915527	
6.35895	-0.0256348	0.000152588	
6.35986	-0.0268555	0	
6.35956	-0.0296021	0.000305176	
6.35864	-0.0308228	0.000762939	
6.35956	-0.0311279	-0.000152588	
6.35925	-0.0311279	0.000762939	
6.36047	-0.0299072	0.000762939	
6.36322	-0.0311279	0.000915527	
6.36383	-0.0305176	0.000457764	
6.36414	-0.0311279	0.000457764	
6.36475	-0.0311279	0.000915527	
6.36475	-0.0308228	0.000457764	
6.36475	-0.0302124	0.000762939	
6.36444	-0.0305176	0	
6.36475	-0.0305176	-0.000762939	
6.36444	-0.0308228	0.000305176	
6.36414	-0.0299072	0.000457764	
6.36414	-0.0311279	-0.000152588	
6.36475	-0.0323486	-0.000152588	
6.36444	-0.0350952	0.000305176	
6.36414	-0.0357056	0.000915527	
6.36566	-0.0357056	0.000610352	
6.3681	-0.0357056	0.000152588	
6.36902	-0.0360107	0.000305176	
6.36963	-0.0354004	0.000457764	
6.36993	-0.0360107	0.000305176	
6.36902	-0.0360107	0.000152588	
6.36902	-0.0360107	-0.000152588	
6.36902	-0.0363159	0	
6.36963	-0.0354004	0	
6.36963	-0.0357056	0.000152588	
6.36871	-0.0357056	0.000152588	
6.36902	-0.0357056	0.000305176	
6.36963	-0.0354004	0.00106812	
6.36902	-0.0363159	0.0012207	
6.36932	-0.0357056	0.000457764	
6.36963	-0.0375366	0.000762939	
6.37115	-0.039978	0.000152588	
6.37329	-0.0405884	0.000305176	
6.37451	-0.0405884	0.000457764	
6.3736	-0.0411987	-0.000152588	
6.37482	-0.0408936	0	
6.3739	-0.0405884	0.000457764	
6.3739	-0.0405884	0.000762939	
6.37451	-0.0405884	0.000152588	
6.37451	-0.0402832	0.000762939	
6.37451	-0.039978	0.000457764	
6.37482	-0.0408936	0.000762939	
6.3739	-0.0405884	0.000610352	
6.3739	-0.0402832	0.000305176	
6.37421	-0.0402832	0.000457764	
6.37451	-0.0402832	0.000457764	
6.37451	-0.0402832	0.000610352	
6.37634	-0.0408936	0.000152588	
6.37817	-0.0408936	-0.000305176	
6.37909	-0.0408936	0.000152588	
6.3797	-0.0424194	0.000305176	
6.37878	-0.0448608	0.000152588	
6.37909	-0.0457764	0	
6.37909	-0.0460815	0.000305176	
6.3797	-0.045166	0.000915527	
6.37878	-0.0448608	0.000457764	
6.3797	-0.0454712	0.000457764	
6.37939	-0.045166	0.000152588	
6.37909	-0.0454712	0.000610352	
6.37909	-0.0454712	0.000457764	
6.37909	-0.0454712	0	
6.37909	-0.0454712	-0.000610352	
6.37939	-0.0457764	0.000152588	
6.37909	-0.0457764	0.000152588	
6.38031	-0.0454712	-0.000305176	
6.3797	-0.045166	0.000152588	
6.38123	-0.0454712	0.000305176	
6.38367	-0.045166	0.0012207	
6.38397	-0.0463867	0.00106812	
6.38458	-0.0454712	0.000610352	
6.38428	-0.0460815	0.000610352	
6.38489	-0.0460815	0.000457764	
6.38428	-0.045166	0.000762939	
6.38428	-0.045166	0.000762939	
6.38458	-0.0454712	-0.000152588	
6.38489	-0.0454712	0.000305176	
6.38397	-0.045166	0.000457764	
6.38397	-0.0454712	0.000457764	
6.38458	-0.045166	0.000305176	
6.38367	-0.045166	0.000610352	
6.38428	-0.045166	0.000915527	
6.38458	-0.0457764	0.000915527	
6.3855	-0.0448608	0.000762939	
6.38855	-0.0457764	0.000762939	
6.38855	-0.0457764	0.000610352	
6.38947	-0.0463867	0.000915527	
6.38947	-0.045166	0.000610352	
6.38916	-0.045166	-0.000152588	
6.38916	-0.0454712	0	
6.38916	-0.0448608	0.000305176	
6.38947	-0.0460815	0	
6.38947	-0.0457764	0.000152588	
6.38977	-0.0457764	0	
6.38977	-0.0454712	0.000305176	
6.38947	-0.0457764	0.000762939	
6.38947	-0.045166	0.000610352	
6.38947	-0.045166	0.000457764	
6.38947	-0.0457764	0.000305176	
6.38916	-0.0454712	0.000457764	
6.39069	-0.0457764	0	
6.39343	-0.0454712	0.000152588	
6.39374	-0.0460815	-0.000457764	
6.39404	-0.0460815	0.000457764	
6.39435	-0.045166	0.000152588	
6.39404	-0.0457764	-0.000152588	
6.39435	-0.0457764	0.000152588	
6.39435	-0.0454712	0.000610352	
6.39435	-0.0457764	0.000915527	
6.39343	-0.045166	0.00152588	
6.39435	-0.0457764	0.000457764	
6.39404	-0.0454712	0.000305176	
6.39404	-0.0457764	0.000610352	
6.39404	-0.0457764	0.00106812	
6.39496	-0.0454712	0.000610352	
6.39587	-0.0454712	0.000152588	
6.39801	-0.0457764	0.000457764	
6.39893	-0.0454712	0.000762939	
6.39923	-0.0457764	0.000762939	
6.39893	-0.0454712	0.000457764	
6.39893	-0.0460815	0.000610352	
6.39832	-0.0457764	0.000762939	
6.39954	-0.0457764	0.000915527	
6.39923	-0.0454712	0.000762939	
6.39923	-0.0436401	0.000610352	
6.39954	-0.0405884	0.000610352	
6.39893	-0.0405884	0.000305176	
6.39923	-0.0408936	0.000610352	
6.39801	-0.0402832	-0.000457764	
6.39923	-0.0405884	-0.000305176	
6.39862	-0.0411987	0.000305176	
6.40045	-0.0408936	0.000152588	
6.4035	-0.0408936	0	
6.40442	-0.0402832	0.000305176	
6.40411	-0.0405884	0.000305176	
6.40442	-0.0408936	0.000457764	
6.40381	-0.0405884	0.000610352	
6.4032	-0.0387573	0.000152588	
6.4035	-0.0369263	0.000457764	
6.4035	-0.0354004	0.000915527	
6.40411	-0.0360107	0.000305176	
6.40381	-0.0354004	-0.000457764	
6.40411	-0.0357056	-0.000152588	
6.4035	-0.0357056	0.000152588	
6.40442	-0.0354004	-0.000152588	
6.40442	-0.0357056	0	
6.40503	-0.0357056	0.000305176	
6.40808	-0.0354004	0.000305176	
6.40869	-0.0341797	0.00137329	
6.409	-0.0311279	0.00137329	
6.40869	-0.0305176	0.000762939	
6.409	-0.0308228	0.000152588	
6.40869	-0.0311279	0.000762939	
6.409	-0.0308228	0.000610352	
6.4093	-0.0311279	0.000762939	
6.40869	-0.0314331	0.000457764	
6.409	-0.0289917	0.000152588	
6.409	-0.0271606	0.000610352	
6.40869	-0.0259399	0.000305176	
6.4093	-0.0259399	0	
6.409	-0.0256348	0.000915527	
6.41052	-0.0262451	0.00106812	
6.41296	-0.0262451	0.000915527	
6.41357	-0.0250244	0.000762939	
6.41388	-0.0219727	0.000915527	
6.41388	-0.0210571	0.000762939	
6.41418	-0.0210571	0.000610352	
6.41357	-0.0204468	0.000457764	
6.41418	-0.0210571	-0.000305176	
6.41388	-0.0213623	-0.000305176	
6.41327	-0.0192261	0.000610352	
6.41388	-0.0170898	0.000305176	
6.41418	-0.0161743	0	
6.41388	-0.0158691	0.000457764	
6.41388	-0.0164795	0.000457764	
6.41388	-0.0158691	0.000915527	
6.41541	-0.0143433	0.000457764	
6.41815	-0.0119019	0.000457764	
6.41876	-0.0112915	0.000457764	
6.41937	-0.0106812	0.000152588	
6.41876	-0.0109863	0	
6.41907	-0.0112915	0.000152588	
6.41785	-0.0100708	-0.000305176	
6.41968	-0.00732422	0.000457764	
6.41876	-0.00671387	-0.000152588	
6.41815	-0.00610352	0.000152588	
6.41876	-0.00579834	0.000152588	
6.41876	-0.00427246	0.000305176	
6.41846	-0.00244141	0.00106812	
6.41937	-0.0012207	0.0012207	
6.41846	-0.000610352	0.000457764	
6.42059	-0.00183105	0.000305176	
6.42273	0.000305176	0.000762939	
6.42334	0.00213623	0.000457764	
6.42365	0.00305176	0.000610352	
6.42365	0.00305176	0	
6.42303	0.00335693	0	
6.42426	0.00518799	0.000610352	
6.42365	0.00762939	0.000610352	
6.42395	0.00823975	0.000152588	
6.42365	0.00823975	0.000762939	
6.42395	0.00762939	0.000610352	
6.42334	0.010376	0.000762939	
6.42365	0.0119019	0.000915527	
6.42426	0.0131226	0.000762939	
6.42395	0.0137329	0.000762939	
6.42548	0.0128174	0.000610352	
6.42792	0.0140381	0.000457764	
6.42853	0.017395	-0.000152588	
6.42853	0.0183105	-0.000152588	
6.42944	0.0183105	0.000305176	
6.42883	0.0195313	0.000305176	
6.42822	0.0219727	0.000305176	
6.42853	0.022583	0.000915527	
6.42822	0.0222778	0.000152588	
6.42822	0.0250244	0.000610352	
6.42853	0.0271606	0.000915527	
6.42853	0.027771	0.000305176	
6.42975	0.027771	0.000610352	
6.4328	0.0283813	0.000610352	
6.43311	0.0292969	0.000152588	
6.43372	0.0317383	0	
6.43372	0.0332642	-0.000152588	
6.43402	0.032959	0.000457764	
6.43341	0.0341797	0	
6.43311	0.0363159	0.000152588	
6.43341	0.0375366	0	
6.43372	0.0372314	0.000152588	
6.43372	0.0384521	0.000915527	
6.43372	0.0418091	0.00137329	
6.43402	0.0424194	0.000762939	
6.43463	0.0418091	0	
6.43799	0.0439453	0.000610352	
6.43829	0.0463867	0.000305176	
6.4386	0.0476074	0.000457764	
6.4389	0.0473022	0.000152588	
6.43829	0.0482178	0.000152588	
6.4386	0.0518799	0.000305176	
6.43829	0.0527954	0.000305176	
6.43829	0.0524902	0.000152588	
6.4389	0.0537109	0.000762939	
6.43829	0.0567627	0.000762939	
6.4386	0.0576782	0.000762939	
6.43829	0.0585938	0.000762939	
6.43829	0.0610352	0.000457764	
6.4389	0.0622559	0.00106812	
6.44012	0.0622559	0.000915527	
6.44257	0.0640869	0.000305176	
6.44318	0.065918	-0.000152588	
6.44318	0.0668335	-0.000457764	
6.44379	0.0680542	0.000152588	
6.44318	0.0689697	0.000915527	
6.44318	0.0714111	0	
6.44348	0.0717163	0.000152588	
6.44409	0.0732422	0.000152588	
6.44348	0.0744629	0.000457764	
6.44318	0.0762939	0.000305176	
6.44348	0.0772095	0.000305176	
6.44409	0.0772095	0.000457764	
6.44318	0.0784302	0.000457764	
6.4447	0.0802612	0.000305176	
6.44775	0.0802612	-0.000457764	
