model_ppg1.acq
0.5 msec/sample
3 channels
RSP, X, RSPEC-R
Volts
PPG, X, PPGED-R
Volts
ECG, Y, RSPEC-R
mV
CH1	CH2	CH13	
252377	252377	252377	
5.93506	0.0619507	0.000610352	
5.93597	0.0622559	0.000762939	
5.93903	0.062561	0.000762939	
5.93994	0.0622559	0.000457764	
5.94116	0.0616455	0.000610352	
5.94055	0.0622559	0.000305176	
5.94055	0.0628662	0.000305176	
5.9436	0.0622559	0.000457764	
5.94482	0.0622559	0.000305176	
5.94482	0.0622559	0.000305176	
5.94452	0.062561	0.000305176	
5.94574	0.0622559	0.000915527	
5.94849	0.0622559	0.000915527	
5.94971	0.0622559	0.000457764	
5.95093	0.0619507	0.000305176	
5.94971	0.062561	0.000457764	
5.95093	0.0628662	0.000915527	
5.95367	0.0619507	0.000305176	
5.95459	0.0622559	0	
5.9552	0.0622559	-0.000762939	
5.9552	0.0622559	-0.000152588	
5.95581	0.0622559	0.000610352	
5.95825	0.0616455	0.000305176	
5.96008	0.0622559	0	
5.96008	0.062561	0.000152588	
5.96069	0.062561	0.000610352	
5.96008	0.0622559	0.000762939	
5.961	0.0619507	0.000305176	
5.96344	0.0619507	0.000305176	
5.96497	0.0622559	0.000152588	
5.96527	0.0619507	0.000152588	
5.96497	0.0622559	0	
5.96558	0.062561	-0.000152588	
5.96893	0.0619507	-0.000152588	
5.96924	0.0622559	0.000152588	
5.96985	0.0616455	0.000152588	
5.96954	0.0622559	0.000152588	
5.97015	0.062561	0.000457764	
5.97321	0.0622559	0.00106812	
5.97504	0.062561	0.00167847	
5.97473	0.062561	0.000305176	
5.97504	0.0622559	0.000762939	
5.97656	0.0628662	0.000457764	
5.97839	0.0622559	0.000915527	
5.97961	0.0622559	0.000457764	
5.97931	0.0619507	0.000457764	
5.97992	0.0622559	0.000152588	
5.98053	0.0622559	0.000610352	
5.98358	0.0619507	0.000457764	
5.9845	0.0619507	0.000305176	
5.9848	0.0619507	0.000457764	
5.9848	0.0622559	0.0012207	
5.98511	0.0628662	0.000915527	
5.98541	0.0628662	0.000762939	
5.98846	0.0622559	0.000457764	
5.98907	0.0622559	0.000762939	
5.98999	0.0622559	0.000762939	
5.98877	0.0622559	0.000457764	
5.99091	0.062561	-0.000305176	
5.99335	0.062561	-0.000610352	
5.99457	0.0619507	0.000152588	
5.99426	0.0622559	0.000457764	
5.99487	0.0628662	0	
5.99487	0.062561	0.000305176	
5.99731	0.0616455	0.000305176	
5.99976	0.062561	0.000762939	
5.99945	0.0622559	0.000762939	
5.99915	0.0628662	0.000457764	
6.00006	0.0619507	0.000457764	
6.00311	0.062561	0.000305176	
6.00372	0.0622559	0.000152588	
6.00403	0.0622559	0.000152588	
6.00403	0.0622559	-0.000152588	
6.00433	0.0622559	0.000457764	
6.00494	0.0622559	0	
6.00739	0.0619507	0.000457764	
6.00952	0.0619507	0.000305176	
6.00952	0.0628662	0.000305176	
6.00952	0.062561	0.00106812	
6.00952	0.0628662	0.00137329	
6.01257	0.0628662	0.000610352	
6.0144	0.0613403	0.000915527	
6.0141	0.062561	0.000305176	
6.0141	0.062561	0.000762939	
6.01471	0.0619507	0.000762939	
6.01471	0.0619507	0.000457764	
6.01776	0.0622559	0.000305176	
6.01898	0.0619507	0.000305176	
6.01898	0.062561	0.000762939	
6.01959	0.0622559	0.000305176	
6.0202	0.062561	0.000305176	
6.02264	0.062561	0.00106812	
6.02386	0.062561	0.000457764	
6.02356	0.0616455	0.000610352	
6.02478	0.062561	0.000457764	
6.02417	0.0622559	0.000762939	
6.02478	0.0616455	0.000762939	
6.02722	0.0619507	0.000305176	
6.02814	0.0619507	0	
6.02844	0.0622559	-0.000610352	
6.02905	0.0622559	0	
6.02966	0.0631714	0.000610352	
6.03271	0.0619507	0.000152588	
6.03333	0.0619507	0	
6.03302	0.0622559	0.000305176	
6.03333	0.062561	0.00106812	
6.03424	0.0619507	0.000457764	
6.03516	0.0622559	0.000457764	
6.03729	0.062561	0.000610352	
6.03851	0.062561	0.000305176	
6.03882	0.062561	-0.000152588	
6.03882	0.062561	0.000152588	
6.03851	0.0619507	-0.000152588	
6.03973	0.0619507	0.000152588	
6.04248	0.0622559	0.000152588	
6.04309	0.0622559	0.000152588	
6.0434	0.0622559	0.000305176	
6.0437	0.0622559	0.000457764	
6.04462	0.0619507	0.0012207	
6.04706	0.0619507	0.0012207	
6.04797	0.0622559	0.000457764	
6.04858	0.062561	0.000762939	
6.04828	0.062561	0.000610352	
6.04797	0.062561	0.000915527	
6.04919	0.0619507	0.000305176	
6.05164	0.062561	0.000152588	
6.05316	0.0619507	0.000152588	
6.05347	0.062561	0.000762939	
6.05377	0.062561	0	
6.05377	0.0619507	0.000305176	
6.05469	0.0619507	0.000457764	
6.05743	0.0619507	0.0012207	
6.05835	0.0622559	0.0012207	
6.05927	0.0622559	0.000457764	
6.05957	0.0622559	0.000457764	
6.05804	0.0628662	0.000762939	
6.05957	0.0622559	0.000762939	
6.06262	0.062561	0.000457764	
6.06323	0.0619507	0	
6.06323	0.062561	-0.000762939	
6.06323	0.062561	0	
6.06384	0.062561	0.000762939	
6.06476	0.0622559	0.000152588	
6.06628	0.0619507	0.000152588	
6.06842	0.0622559	0.000305176	
6.06812	0.0622559	0.000762939	
6.06842	0.0628662	0.000457764	
6.06873	0.062561	0.000305176	
6.06964	0.0619507	0.000305176	
6.07269	0.062561	0.000762939	
6.0733	0.0619507	0.000152588	
6.07361	0.0619507	-0.000152588	
6.07361	0.0622559	-0.000152588	
6.07422	0.062561	0	
6.07483	0.0622559	0	
6.07697	0.0619507	0.000152588	
6.07819	0.0628662	0.000305176	
6.07819	0.0619507	0.000305176	
6.0791	0.062561	0.00106812	
6.07849	0.0622559	0.00137329	
6.07971	0.0619507	0.000457764	
6.08154	0.0628662	0.00106812	
6.08337	0.0628662	0.000610352	
6.08429	0.0622559	0.000152588	
6.08368	0.0619507	0.000457764	
6.08307	0.0622559	0.000457764	
6.08459	0.0619507	0.000152588	
6.08643	0.0619507	0.000762939	
6.08856	0.0622559	0.000152588	
6.08826	0.0619507	0.000152588	
6.08826	0.0613403	0.000305176	
6.08795	0.0628662	0.000915527	
6.08856	0.0616455	0.000762939	
6.09192	0.062561	0.000457764	
6.09253	0.0619507	0.000762939	
6.09344	0.0622559	0.000457764	
6.09314	0.0613403	0.00106812	
6.09283	0.0619507	0.000457764	
6.09406	0.062561	0	
6.09619	0.0622559	-0.000762939	
6.09741	0.0619507	0	
6.09802	0.0628662	0.000610352	
6.09772	0.0619507	0.000457764	
6.09833	0.062561	0	
6.09863	0.0616455	0.000457764	
6.10168	0.062561	0.000610352	
6.10321	0.0628662	0.000610352	
6.10291	0.0622559	0	
6.10352	0.062561	0.000610352	
6.10352	0.0622559	0.000457764	
6.10291	0.0622559	0	
6.10382	0.0622559	0.000305176	
6.10657	0.0628662	0	
6.10809	0.062561	0.000305176	
6.1084	0.0622559	0.000152588	
6.1084	0.0619507	0	
6.10748	0.0616455	-0.000152588	
6.10901	0.0628662	0.000762939	
6.11176	0.0622559	0.0012207	
6.11267	0.0622559	0.00137329	
6.11298	0.0622559	0.000457764	
6.11298	0.0637817	0.000762939	
6.11267	0.065918	0.000762939	
6.11389	0.0674438	0.000915527	
6.1142	0.0668335	0.000762939	
6.11603	0.0674438	0.000305176	
6.11725	0.0668335	0.000305176	
6.11847	0.0671387	0.000457764	
6.11755	0.0674438	0	
6.11755	0.0671387	0.000457764	
6.11908	0.0671387	0.000305176	
6.12213	0.067749	0.0012207	
6.12244	0.067749	0.000762939	
6.12366	0.0671387	0.000457764	
6.12305	0.0671387	0.000457764	
6.12305	0.0671387	0.000610352	
6.12305	0.0671387	0.000762939	
6.12366	0.0674438	0.000457764	
6.1264	0.0665283	-0.000305176	
6.12732	0.0665283	-0.000915527	
6.12823	0.0671387	0	
6.12823	0.067749	0.000610352	
6.12885	0.0668335	0	
6.12793	0.0671387	0	
6.12885	0.067749	0.000152588	
6.13159	0.0671387	0.000457764	
6.1319	0.0674438	0.000762939	
6.13342	0.0674438	0.000152588	
6.13312	0.0674438	0.000762939	
6.13373	0.0674438	0.000610352	
6.13251	0.0671387	0.000305176	
6.13403	0.0674438	0.000152588	
6.13617	0.0668335	0	
6.1377	0.0671387	0.000152588	
6.1377	0.0674438	0.000457764	
6.13831	0.0671387	-0.000152588	
6.1377	0.0671387	0.000305176	
6.13831	0.0665283	0.000457764	
6.13861	0.0674438	0.000915527	
6.14105	0.067749	0.00152588	
6.14258	0.0680542	0.000457764	
6.14258	0.0674438	0.000915527	
6.14319	0.0674438	0.000915527	
6.14288	0.0674438	0.000457764	
6.14349	0.0665283	0.000610352	
6.14319	0.0671387	0.000305176	
6.14624	0.0674438	0.000152588	
6.14777	0.0671387	0.000915527	
6.14807	0.067749	0.000152588	
6.14807	0.0671387	0.000457764	
6.14746	0.0668335	0	
6.14807	0.0671387	0.0012207	
6.14777	0.0668335	0.00106812	
6.15051	0.0665283	0.000762939	
6.15234	0.0665283	0.000915527	
6.15234	0.0668335	0.000610352	
6.15326	0.0674438	0.000915527	
6.15265	0.0674438	0.000610352	
6.15295	0.0668335	-0.000457764	
6.15387	0.0671387	-0.000305176	
6.1554	0.0674438	-0.000152588	
6.15692	0.0683594	0.000610352	
6.15784	0.071106	0.000152588	
6.15845	0.0723267	0	
6.15692	0.0726318	0.000610352	
6.15753	0.0723267	0.000762939	
6.15692	0.0723267	0.000610352	
6.15784	0.0723267	0.000152588	
6.16089	0.0723267	0.000610352	
6.1618	0.0723267	0.000457764	
6.16241	0.0720215	-0.000152588	
6.16211	0.0720215	-0.000305176	
6.16211	0.0714111	0	
6.16302	0.071106	0	
6.16333	0.0717163	0.000152588	
6.16608	0.0717163	0.000152588	
6.1673	0.0720215	0.000305176	
6.1673	0.0723267	-0.000152588	
6.1673	0.0723267	0.000915527	
6.16699	0.0720215	0.00137329	
6.16699	0.0720215	0.000457764	
6.1673	0.0723267	0.000457764	
6.16821	0.0717163	0.000762939	
6.17065	0.0723267	0.000152588	
6.17188	0.0717163	0.000610352	
6.17188	0.0723267	0.000152588	
6.17249	0.0720215	0.000305176	
6.17249	0.072937	0.000457764	
6.17218	0.0723267	0.000152588	
6.17279	0.0720215	0	
6.17371	0.071106	0.000457764	
6.17584	0.0720215	0.000915527	
6.17645	0.0720215	0.000762939	
6.17645	0.0726318	0.000610352	
6.17737	0.0720215	0.000762939	
6.17645	0.0723267	0.000457764	
6.17706	0.0726318	0.000610352	
6.17737	0.0726318	0.000457764	
6.17859	0.0723267	-0.000915527	
6.18011	0.0714111	-0.000457764	
6.18073	0.0723267	-0.000152588	
6.18195	0.0726318	0.000305176	
6.18256	0.0735474	0	
6.18225	0.0762939	0	
6.18103	0.0778198	0.000457764	
6.18225	0.0772095	0.000305176	
6.18164	0.0769043	0.000762939	
6.18286	0.0769043	0.000152588	
6.185	0.0772095	0.000457764	
6.18652	0.0772095	0.000457764	
6.18713	0.0765991	-0.000305176	
6.18713	0.0769043	0	
6.18622	0.0769043	0.000152588	
6.18744	0.0772095	0.000152588	
6.18622	0.0769043	0.000305176	
6.18713	0.0775146	0.000152588	
6.18652	0.0772095	0.000305176	
6.18744	0.0765991	0.000457764	
6.18683	0.0769043	0.00137329	
6.18744	0.0772095	0.00106812	
6.18683	0.0765991	0.000762939	
6.18683	0.0765991	0.000762939	
6.18713	0.0775146	0.000762939	
6.18713	0.0772095	0.000305176	
6.18744	0.0769043	0.00106812	
6.18713	0.0769043	0.000152588	
6.18713	0.078125	0.000152588	
6.18652	0.0805664	0.000152588	
6.18805	0.0811768	0.000305176	
6.19324	0.0811768	0.000305176	
6.19629	0.0811768	0.000610352	
6.19751	0.0814819	0.000762939	
6.19995	0.0808716	0.000457764	
6.20148	0.0817871	0	
6.20178	0.0808716	0.000457764	
6.20178	0.0814819	0.000457764	
6.203	0.0808716	0.000610352	
6.20148	0.0811768	0.000305176	
6.20148	0.0814819	0	
6.20056	0.0808716	-0.000762939	
6.20148	0.0805664	0.000152588	
6.20239	0.0811768	0.000152588	
6.20483	0.0817871	0.000152588	
6.20636	0.0808716	0.000152588	
6.20667	0.0805664	0.000457764	
6.20636	0.0811768	0.000457764	
6.20667	0.0823975	0.000457764	
6.20667	0.085144	0	
6.20605	0.0854492	0.000305176	
6.20728	0.0869751	0.000457764	
6.20697	0.0857544	0.000152588	
6.20667	0.0854492	-0.000152588	
6.20636	0.0860596	0	
6.20728	0.0857544	0	
6.20697	0.0863647	0.000762939	
6.20972	0.0863647	0.000457764	
6.21063	0.0860596	-0.000152588	
6.21246	0.0863647	0.000457764	
6.21521	0.0860596	0.0012207	
6.21643	0.0857544	0.00137329	
6.21613	0.0857544	0.000610352	
6.21674	0.0860596	0.000305176	
6.21643	0.0860596	0.000915527	
6.21674	0.0857544	0.000152588	
6.21704	0.0875854	0.000610352	
6.21613	0.0897217	0.000305176	
6.21704	0.0909424	0.000152588	
6.21674	0.0915527	0.000305176	
6.21765	0.0909424	0	
6.22009	0.0915527	0.000305176	
6.22131	0.0909424	0.000457764	
6.22131	0.0912476	0.000610352	
6.22131	0.0912476	0.000457764	
6.22162	0.0909424	0.000152588	
6.22162	0.0909424	0.000457764	
6.22131	0.0915527	0.000610352	
6.22192	0.0912476	0.000915527	
6.22223	0.0915527	0.000457764	
6.22162	0.0909424	-0.000457764	
6.22162	0.0912476	-0.000762939	
6.22131	0.0915527	0.000305176	
6.22192	0.0921631	0.000152588	
6.22467	0.0946045	0.000457764	
6.2262	0.0952148	0	
6.22681	0.0961304	0.000305176	
6.22711	0.09552	0.000457764	
6.2265	0.0964355	0.000915527	
6.2265	0.0958252	0.000152588	
6.2262	0.0961304	0.000610352	
6.2262	0.09552	0.000152588	
6.22681	0.0961304	0.000152588	
6.2265	0.0961304	0	
6.22681	0.09552	0	
6.2262	0.0964355	-0.000152588	
6.23047	0.0952148	0.000305176	
6.23138	0.09552	0.000152588	
6.23138	0.0958252	0.000152588	
6.23199	0.0961304	0.000305176	
6.23199	0.0964355	0.0012207	
6.23138	0.0967407	0.00137329	
6.23138	0.0997925	0.000762939	
6.23169	0.100708	0.000915527	
6.23138	0.100403	0.000762939	
6.23199	0.100403	0.000457764	
6.23108	0.101013	0.000152588	
6.23169	0.101013	0.000152588	
6.23199	0.101624	0.000152588	
6.23474	0.101318	0.000457764	
6.23596	0.101013	0.000305176	
6.23688	0.101013	0	
6.23657	0.100708	0.000457764	
6.23627	0.100708	0.000915527	
6.23566	0.100403	0.000305176	
6.23688	0.100708	0.000457764	
6.23688	0.101318	0.000915527	
6.23657	0.100708	0	
6.23627	0.101929	0.000762939	
6.23657	0.10498	0.000457764	
6.23627	0.105286	-0.000305176	
6.23566	0.105591	-0.000610352	
6.23688	0.106201	0.000152588	
6.24023	0.105286	0.000305176	
6.24084	0.105896	0.000152588	
6.24207	0.106201	0.000152588	
6.24115	0.105896	0.000610352	
6.24146	0.105896	0.000610352	
6.24115	0.106201	0.000305176	
6.24084	0.105591	0.000457764	
6.24146	0.105896	0.000305176	
6.24115	0.105286	0.000762939	
6.24084	0.105896	0	
6.24115	0.105591	-0.000152588	
6.24176	0.106812	0	
6.24115	0.110474	0.000305176	
6.24084	0.110474	0.000305176	
6.24237	0.110168	0.000305176	
6.2442	0.110168	-0.000152588	
6.24603	0.110474	0.000457764	
6.24634	0.110779	0.0012207	
6.24634	0.111084	0.0012207	
6.24634	0.110779	0.000305176	
6.24603	0.110474	0.000762939	
6.24664	0.111084	0.000457764	
6.24634	0.110474	0.000152588	
