受试者,任务,算法,BPM,参考BPM,绝对误差,相对误差(%),耗时(ms)
WWW4,呼吸,均值法,16.144,18.750,2.606,13.90,1
WWW4,呼吸,ACMD,16.144,18.750,2.606,13.90,2
WWW4,呼吸,VMD,16.144,18.750,2.606,13.90,3
WWW4,呼吸,EMD,16.144,18.750,2.606,13.90,4
WWW4,呼吸,AFD,16.144,18.750,2.606,13.90,3
WWW4,呼吸,Multi-ROI ICA,16.144,18.750,2.606,13.90,1
